image_sha256,frac,mean_pct,sd_pct,n_crops,dataset
2822c00e919272d2e879ce6c6d2e188d19b5dae70abcfe0e4a04c903b0c923c7,0.25,1.53125,0.9979613147383448,8,autoqc_bench_test
2822c00e919272d2e879ce6c6d2e188d19b5dae70abcfe0e4a04c903b0c923c7,0.5,1.09125,0.16625604178065664,8,autoqc_bench_test
2b3fbaf7dd49b91ff11a0785b42c25fd29193ba959118114c5cf7d3a40388239,0.25,0.0,0.0,8,evican_eval2019
2b3fbaf7dd49b91ff11a0785b42c25fd29193ba959118114c5cf7d3a40388239,0.5,0.0,0.0,8,evican_eval2019
2cd6f9d418360cde8db11f5bccace54c0562e0b66b33349a30fe9e384ceef4e9,0.25,36.26,50.11585662955673,8,evican_eval2019
2cd6f9d418360cde8db11f5bccace54c0562e0b66b33349a30fe9e384ceef4e9,0.5,0.0,0.0,8,evican_eval2019
2df74651e0aacac2b7d3ccdd69064208f3542ca74efa6d5ddd51ae80b9a459a1,0.25,1.05375,0.4579749681244286,8,autoqc_bench_test
2df74651e0aacac2b7d3ccdd69064208f3542ca74efa6d5ddd51ae80b9a459a1,0.5,0.88875,0.13410417059669907,8,autoqc_bench_test
2eae9550a4e57135cdfee96a8f65509ac2e951ace2f6097b6afa9d13a494dea3,0.25,0.16875,0.18901530550271772,8,autoqc_bench_test
2eae9550a4e57135cdfee96a8f65509ac2e951ace2f6097b6afa9d13a494dea3,0.5,0.605,0.10783585409580357,8,autoqc_bench_test
2fa4c29da6069197e9965eda4273db1781a84601ac8824c2e55c4c6cb12e58c6,0.25,0.03125,0.08838834764831845,8,evican_eval2019
2fa4c29da6069197e9965eda4273db1781a84601ac8824c2e55c4c6cb12e58c6,0.5,0.155,0.43437968908054886,8,evican_eval2019
2fe08030ff762719105ed5c428345aa63d9d05882a271e3589b592f8ad654dc4,0.25,1.885,0.8598504853419908,8,autoqc_bench_test
2fe08030ff762719105ed5c428345aa63d9d05882a271e3589b592f8ad654dc4,0.5,2.0100000000000002,0.33572948293869825,8,autoqc_bench_test
302df0fa1c7acc2cf5e1ceb0ef3e26441a2522ccb9f66a1a0c115ce2fde83796,0.25,6.62125,1.5904845398269583,8,autoqc_bench_test
302df0fa1c7acc2cf5e1ceb0ef3e26441a2522ccb9f66a1a0c115ce2fde83796,0.5,6.29875,0.808410035634322,8,autoqc_bench_test
327b8e128343d3bb64c727408db68030fd16d097f48e4a5a19035d5f5ca4602a,0.25,1.6837499999999999,0.6825987631314399,8,autoqc_bench_test
327b8e128343d3bb64c727408db68030fd16d097f48e4a5a19035d5f5ca4602a,0.5,1.87375,0.4898086361018966,8,autoqc_bench_test
34f99129430c5a81cf4ee2daa55d6077234b0e44a5e565ff694ef010e9049bec,0.25,4.23875,0.5649130780166854,8,autoqc_bench_test
34f99129430c5a81cf4ee2daa55d6077234b0e44a5e565ff694ef010e9049bec,0.5,4.005,0.4250378134438663,8,autoqc_bench_test
34fe8666b5df252b92825df2e879c75c5c2a1c80642d5540c972b22667cbf9ea,0.25,1.3812499999999999,3.7904256734190533,8,evican_eval2019
34fe8666b5df252b92825df2e879c75c5c2a1c80642d5540c972b22667cbf9ea,0.5,13.78375,18.92023250951969,8,evican_eval2019
3646dd88048730c7cefd85f369ae55c203fb34d9916b450de695b7fd5ed9170b,0.25,8.01625,2.2068590316815175,8,autoqc_bench_test
3646dd88048730c7cefd85f369ae55c203fb34d9916b450de695b7fd5ed9170b,0.5,7.3100000000000005,1.4441309794178245,8,autoqc_bench_test
3665513f490d067de509516ab8a0aef173f745bf45367109676f6aa04329fc8a,0.25,6.1775,1.808865074333312,8,autoqc_bench_test
3665513f490d067de509516ab8a0aef173f745bf45367109676f6aa04329fc8a,0.5,5.26375,0.480652458346242,8,autoqc_bench_test
373c18c0466b35ff0c5663f7957fd36655e4efca487421d15e92ea71478d7330,0.25,3.4375,1.0505474763188953,8,autoqc_bench_test
373c18c0466b35ff0c5663f7957fd36655e4efca487421d15e92ea71478d7330,0.5,4.21375,0.26202167304033674,8,autoqc_bench_test
37490307420b73e9795f34a43a069dc9f3fa954700868ea49f1e3ae742038062,0.25,3.98375,0.6922827147508865,8,autoqc_bench_test
37490307420b73e9795f34a43a069dc9f3fa954700868ea49f1e3ae742038062,0.5,4.1375,0.3346533387594649,8,autoqc_bench_test
382ae13d3b41a8a4b83c30383cec27a15ef94ac6d5486e2ac7b8814f2ec4fb37,0.25,0.60125,0.5162623225786341,8,autoqc_bench_test
382ae13d3b41a8a4b83c30383cec27a15ef94ac6d5486e2ac7b8814f2ec4fb37,0.5,0.25375,0.211453304537905,8,autoqc_bench_test
387123ff294b36f5fc631aafbd57e02790aab69e1a88b111baee390223731fff,0.25,3.14625,0.5842929182231411,8,autoqc_bench_test
387123ff294b36f5fc631aafbd57e02790aab69e1a88b111baee390223731fff,0.5,2.82875,0.26744492089827715,8,autoqc_bench_test
3909fa3f9a1ae7ba9ee9fc8626e8ad7e5efb85e173e5b083b6b880c1a9b417a2,0.25,6.4125,1.2622966597210252,8,autoqc_bench_test
3909fa3f9a1ae7ba9ee9fc8626e8ad7e5efb85e173e5b083b6b880c1a9b417a2,0.5,5.53625,0.3772811570017398,8,autoqc_bench_test
39f512178c12a9fa6ebaf814d4a5457d78ed54a0180f7395717729787ef5a685,0.25,14.9975,33.927755072885596,8,autoqc_bench_test
39f512178c12a9fa6ebaf814d4a5457d78ed54a0180f7395717729787ef5a685,0.5,4.5337499999999995,2.9685587532384416,8,autoqc_bench_test
3b628de1763259854f53669647be0b5e4beccc5fff2741decded2580b890ad67,0.25,1.3725,2.3260189779351084,8,autoqc_bench_test
3b628de1763259854f53669647be0b5e4beccc5fff2741decded2580b890ad67,0.5,1.4025,1.1690869453185617,8,autoqc_bench_test
3b893d90edb621658fa96c0a4311319f975e6c3c0c33288272dcf2bdb3f09b1e,0.25,3.63375,1.3069259187661926,8,autoqc_bench_test
3b893d90edb621658fa96c0a4311319f975e6c3c0c33288272dcf2bdb3f09b1e,0.5,3.52875,0.4616256213488526,8,autoqc_bench_test
3e6c37fd0499434fe4777c1eff63b3ffa0a59e6fb711ecb7d915e7ba9aeae69e,0.25,5.30375,1.244151317163632,8,autoqc_bench_test
